uuid,Keywords,label
1021,Supply Chain; Chain Network; Wage Bounds; Labor Productivity; Chain Networks,1
1022,Sumo Dynamics; Thp-1 Cells; Sumoylation Regulates; Pml-Nuclear Bodies,1
1023,Grain Yield; Deep Placement; Paddy Fields; Ecosystem Economic; Rice Production; Rice Fields,0
1024,Economic Growth; Opportunity-Driven Entrepreneurship; European Countries; Entrepreneurship Would; Greater Impact; Early-Stage Entrepreneurship,0
1025,Chloroplast Genome; Complete Chloroplast; Atacama Desert; Single Copy; Zephyranthes Subgenus; Subgenus Myostemma,1
1026,Cerebral Neocortex; Epilepsy-Associated Vascular; Vascular Malformations; Abnormal Cortical; Focal Cortical; Cortical Dysplasia,1
1027,Storage Systems; Battery Aging; Self-Consumption/Sufficiency Enhancement; Frequency Containment; Containment Reserve; Management Strategies,0
1028,Synthetic Natural; Storage Technologies; Carbon Capture; Power-To-Gas Technology; Results Showed,0
1029,Sperm Protein; Protein Sumoylation; Mate Choice; Gamete-Mediated Mate; Follicular Fluid; Sumoylation Status,1
1030,Patient Characteristics; Clinical Outcomes; Embryo Development; Culture Conditions; Embryo Kinetics,1
1031,Population Growth; Water-Energy-Food-Economy-Society-Environment Nexus; Directly Affected; Energy Demand,0
1032,Social Activism; Lithium Extraction; Labor Influx,0
1033,Pyramidal Neurons; Phasic Inhibition; Theta Rhythms,1
1034,Psychological Well-Being; Mental Health; Depression Scores; Early Stages; Income Groups; Allegheny County,1
1035,Groundwater Quality; North China; Water Quality; China Plain; Health Risks; Gu'An County,0
1036,Environmental Management; Labor Productivity; Quality Management; Economic Performance; Negative Impact,0
1037,Transport Sector; Trans-Log Production; Production Function; Input Factors; Fossil Fuel,0
1038,Half Dose; Lyallpur Series; Soil Series; Bahawalpur Series; Loam Texture; Recommended Dose,1
1039,Rectal Cancer; Locally Advanced; Advanced Rectal; Narrative Review; Oncological Outcomes; Current Standard,1
1040,Industrial Parks; Central China; Slack-Based Data; Data Envelopment; Envelopment Analysis,1
1041,Waste Plastic; Life Cycle; Blanket Production; Plastic Bottle; Bottle Recycling; Steam Production,0
1042,Agricultural Production; Rice Monoculture; Non-Point Source; Different Types; Source Pollution; Environmental Pollution,0
1043,Globalization Index; Political Globalization; Overall Globalization; Economic Globalization; Social Globalization; Environmental Pollution,0
1044,Current Study; Southwestern Region; Saudi Arabia; Study Results; Rt-Pcr Assay; Positive Cases,1
1045,Actinic Dermatitis; Chronic Actinic,1
1046,Clinical Practice; Endoscopic Papillectomy; Adverse Events; Practice Guidelines,1
1047,Wind Power; Weather Prediction; Numerical Weather; Comprehensive Wind; Artificial Intelligence; Extreme Events,0
1048,Microwave Chlorination; Chlorination Roasting; Cyanide Tailings; Microwave Roasting,0
1049,Lonely Young; Informant Ratings,1
1050,Motion Capture; I-Sens System; Joint Kinematics; Gait Analysis; Capture System; Wearable Inertial,1
1051,School Enrollment; Vaccine Rollout; Covid-19 Pandemic; Covid-19 Period; Pre-Covid-19 Period; Results Showed,1
1052,Ecological Footprint; Electricity Consumption; Autoregressive Distributive,0
1053,Emissions-Reduction Pressure; Carbon Inequality; Chinese Cities; Carbon Intensity; Low-Carbon Development; Local Governments,0
1054,Culex Pipiens; Entomopathogenic Fungi,1
1055,Rice Straw; Exergy Efficiency; Current Density; Cost Rate; Rankine Cycle; Organic Rankine,0
1056,Renewable Energy; Energy Consumption; Environmental Pressure; Promote Renewable; Heterogeneous Effects; Energy Efficiency,0
1057,A; B,1
1058,Nocebo Effects; Cowhage-Evoked Itch; Mechanical Touch; Significant Nocebo; Another Itch; Itch Modality,1
1059,Information Retrieval; Biosanitary Experts; Answer Extraction; Question Answering,1
1060,Daphnia Populations; Copper Contamination; Populations Exposed; Population Sizes,1
1061,Diffusion Patterns; Multi-Dimensional Approach; Covid-19 Diffusion,0
1062,Industrial Pollution; Pollution Discharge; Southern Region; Structural Reform; Supply-Side Structural; Direct Cause,1
1063,Electricity Consumption; Novel Model; Annual Electricity; Conformable Fractional; Fractional Grey; Grey Model,0
1064,Environmental Degradation; Ecological Footprint; Present Study,0
1065,Tmaaea-Based Adhesives; Physiologic Conditions; Microtensile Bond; Bond Strength,1
1066,Tendon Repairs; Flexor Tendon; Modified Lim-Tsai; Adelaide Repair; Peripheral Suture,1
1067,Interval-Valued Intuitionistic; Heronian Mean; Ecological Tourism; Forest Ecological; Intuitionistic Fuzzy; Tourism Demonstration,0
1068,Raw264.7 Cells; Osteoclast Formation; Nf-_b Signaling; Signaling Pathway; Inhibit Lps-Induced; Osteoclast-Related Genes,1
1069,Ozone Pollution; Influencing Factors; Urban Agglomeration; Ozone Concentration; Average Ozone; Beijing-Tianjin-Hebei Urban,0
1070,Phosphate Solubilizing; Solubilization Activity; Phosphate Solubilization; Rice Growing; Subtilis Strain; Jammu Region,1
1071,Road Initiative; Initiative Project; Environmental Conditions; Economic Growth; Fixed Capital; Selected Countries,0
1072,Economic Growth; Energy Constraints,0
1073,Epithelioid Hemangioma; Surgical Resection; Locally Aggressive,1
1074,Maternal Birthweight; Early Pregnancy; Pregnancy Obesity; High Maternal; Gestational Diabetes; Offspring Macrosomia,1
1075,Graph Neural; Graph Data; Neural Networks; Proposed Method,1
1076,Force Data,1
1077,Energy Storage; Substation Expansion; Storage Power; Storage Operation; Economic Dispatching; Distributed Generations,0
1078,Polymer Electrolyte; Electrolyte Membrane; Energy Density; Bipolar-Stacked Battery; Nylon Mesh-Reinforced; Electrolyte Membranes,1
1079,Isolated Abducens; Nerve Palsy; Abducens Nerve,1
1080,Financial Development; Ecological Footprint; Selected One-Belt-One-Road; One-Belt-One-Road Initiative; Initiative Countries; Various Percentages,0
1081,Emission Transfer; Carbon Emission; Transfer Network; Network Analysis; Network Characteristics; Among Provinces,0
1082,Removal Efficiency; Screen Cathode; Energy Consumption; Operating Conditions,0
1083,Plastic Waste; Recycled Plastic; Chinese Government; Waste Treatment; Treatment Capacity; Waste Trade,0
1084,A; B,1
1085,Solar Chimney; Optimization Algorithm; Solid Oxide; Deer Hunting; Hunting Optimization; Oxide Electrolysis,0
1086,Foreign Direct; G-20 Countries; Carbon Dioxide; Direct Investment; Investment Inflows; Dioxide Emissions,1
1087,Sars-Cov-2 Infection; Severe Disease; 2533 Patients,1
1088,Treatment Group; Diabetic Wound; Wound Healing; Ethanolic Extract; Granulation Tissue; Wound Size,1
1089,Continuous Physical; Numerical Information; Physical Variables,1
1090,Physical Barrier; Airborne Transmission; Source Control; Physical Barriers; Personal Protection; Protection Equipment,1
1091,Urban Land-Use; Land-Use Mapping; Semantic Objects; Land-Use Maps; Polygon Semantic; Urban Land,0
1092,Hexane Extract; Culex Pipiens; Secondary Metabolites; Extract Resulted,1
1093,Pbmc Metabolism; Low-Fit Females; Pbmc Composition; Significantly Higher; Aerobic Fitness; Lifestyle Factors,1
1094,Climate Conditions; Cost Recovered; Capital Cost; Hybrid Renewable; Economic Point; Techno-Economic Performance,0
1095,Formulation Additives; Formulation Verosil®; Scenedesmus Vacuolatus; Acid Imazethapyr,1
1096,Renewable Energy; Economic Growth; Energy Consumption; Developing Countries; Growth Nexus; Threshold Model,0
1097,Companion Bacteria; Manure Conversion; Chicken Manure; Manure Reduction; Weight Gain; Bsfl Growth,0
1098,Climate Change; Change Adaptation; Climatic Hazards; Sustainable Development; Industrial Revolution,0
1099,Inter-Recti Distance; Ultrasound Measurement; Healthy Nulliparas; Systematic Review,1
1100,State-Of-Health Estimation; Transfer Learning; Aging Data; Lithium-Ion Batteries; Method Based; Mean Squared,0
1101,February 2020; Hubei Province; Covid-19 Epidemic; Extremely Significant; Significant Correlation; Influencing Factors,0
1102,Energy System; Exergy Efficiency; Cost Rate; Mospo Algorithm; Proposed Mospo; Decision Variables,0
1103,Land Subsidence; Confined Aquifer; Subsidence Areas; Contribution Rate; Main Control,0
1104,Diabetic Foot; Foot Ulcer; Inguinal Lymph; Right Heel; Receive Adequate; Foot Ulcers,1
1105,Energy Poverty; Economic Development; Panel Data; South Asian; Asian Countries; Capita Income,0
1106,Foreign Direct; Direct Investment; Environmental Quality; Least Square; Energy Consumption; Empirical Results,0
1107,Renewable Energy; Energy Generation,0
1108,Progesterone Elevation; Premature Progesterone,1
1109,Conferencing Software; Computer Models; Video Conferencing,1
1110,Psychological Empowerment; Sustainable Leadership; Sustainable Performance; Psychological Safety; Climate Change,0
1111,Macrofouling Communities; Antifouling Paints,1
1112,Particle Sizes; Different Particle; Particle Size; Methanogenic Pathways; Anaerobic Digestion; Food Waste,0
1113,Tweets Referencing; Learning Model; Machine Learning; Racial Sentiment; Negative Tweets,0
1114,Saudi Arabia,0
1115,Secondary Metabolites; Immunomodulatory Potential,1
1116,Nursing Care; Nursing Profession,1
1117,Plastic Recycling; Distributed Plastic; Closed Loop; Supply Chain; Loop Supply; Distributed Recycling,0
1118,Valorization Technologies,0
1119,Cell Proliferation; Zinc Finger; Znf267 Knockdown; Diffuse Large; Large B-Cell; B-Cell Lymphoma,1
1120,Chinese Consumers; Purchase Intention; Sustainable Apparel; Apparel Products; Behavioral Intentions; Social Norms,0
1121,Aortic Dilatation; Cardiovascular Manifestations; Ehlers-Danlos Syndrome; Hypermobility Spectrum; Artery Dissection; Mitral Valve,1
1122,Straw Mulch; Soil Erosion; Olive Plantation,0
1123,Hymenaea Courbaril; Drosophila Melanogaster; Partial Ethanolic; Ethanolic Extract,1
1124,Coal Phase-Out; Regarding Coal; Coal Consumption,0
1125,Fine Particulate; Particulate Matter; Pollution Characteristics; Elemental Carbon; Mass Concentration,1
1126,Life Cycle; Balkan Region; Pepper Pesto; Main Economic; Agricultural Sector; Apple Juice,0
1127,Policy Instruments; Monetary Policy; Environmental Pollution; Carbon Emissions; Negative Shock; Positive Shock,0
1128,Wind Turbine; Wind Turbines; South Africa,0
1129,Plant Diversity; Neotropical Plant,1
1130,Covid-19 Pandemic,0
1131,Precautionary Saving; Nonseparable Preferences; Substitution Effect; Nonlinear Risks,1
1132,Alternative Scenarios; Municipal Sewage; Sewage Sludge; Pyrolysis Plant; First Time; Techno-Socio-Economic Assessment,0
1133,Gender Equality; European Senior; Senior Citizens; Welfare Systems,1
1134,Blood Sugar; Laboratory Rats; Fatty Acids; Chemical Composition; Unsaturated Fatty; Barbus Luteus,1
1135,Wild Artemisia; Artemisia Species; Methanolic Extracts,1
1136,Health Professionals; Among Health; Health Care,1
1137,Recent Studies; Clinical Application,1
1138,Protease-Activated Receptors; Bowel Diseases; Inflammatory Bowel; Ulcerative Colitis,1
1139,Water Resource; Average Temperature; Value Added; Resource Quality; Healthcare Sustainability; Population Growth,0
1140,Mill Sludge; Cellulose Nanofibrils; Cellulose Nanopaper; Paper Mill,0
1141,Storage Technologies; Hybrid Systems; Firm Electricity; Levelized Cost; Supply Firm; Solar Photovoltaics,0
1142,Beneficial Effects; Blood Pressure; Wild Olive; Endothelial Dysfunction; Vascular Remodelling; Ng-Nitro-L-Arginine Methyl,1
1143,Diabetic Foot; Purified Reconstituted; Wounds Treated; Bilayer Matrix; Chronic Diabetic; Foot Ulcers,1
1144,Disaster Resilience; Random Forest; Forest Regression; Optimization Algorithm; Woa-Rfr Model; Regional Disaster,0
1145,Foreign Direct; Direct Investments; Income Levels; Environmental Deterioration,1
1146,Radiative Cooling; Indoor Temperature; Results Indicated; Environmental Pollution; Cooling Technology,0
1147,Sustainable Development; Development Goals,0
1148,Genetic Diversity; Central Pacific; Canopy-Forming Kelp; Southern Populations; Eisenia Bicyclis; Eastern Pacific,1
1149,Food Waste; Covid-19 Pandemic; Household Food; Behaviors Related,0
1150,Mange Mite; Mange Mites; Saudi Arabia; Skin Scrapings,1
1151,Orbital Hybridization; Monodispersed Metal; Ethanol Electrooxidation; Metal Sites,1
1152,Solar Still; Economic Analysis; Double Slope; Slope Solar; Linen Wicks; Stepped Double,0
1153,Cardiac Tumours; Clinical Presentation; Benign Tumours; Primary Cardiac; Surgical Treatment,1
1154,Chemical Ecology; Short-Horned Grasshoppers,1
1155,Telomerase Activity; Intracellular Telomerase; Repeat Units; Fret Efficiency,1
1156,Energy Systems; Renewable Energy; Energy Storage; Storage Systems,0
1157,Energy Consumption; Financial Development; Advanced Countries; Economic Growth; Cluster Analysis,0
1158,Peri-Operative Management; Peri-Operative Care,1
1159,Focused Ultrasound; Interaction Radius; Interaction Radii,1
1160,Radiofrequency Ablation,1
1161,Spatial Econometric; Socio-Economic Influencing; Satellite Observed; Environmental Quality; Influencing Factors,0
1162,Electric Heater; Energy System; Optimal Sizing; Hybrid Renewable; Renewable Energy; Stochastic Programming,0
1163,Carbon-Based Nanoparticles; Bsa-Cur Showed,1
1164,Renewable Energy; Energy Systems; Deep Learning-Based; Optimal Scenario; Forecasting Model; Energy Scenarios,0
1165,Burned Engine; Three Isolates,1
1166,Economic Growth; South Korea; Metropolitan Areas; Inverted U-Shaped; U-Shaped Pattern; Non-Metropolitan Areas,0
1167,Carbon Dioxide; Unit Root; Social Globalization; Political Globalization; Economic Globalization; Dioxide Emissions,0
1168,Ecological Risks; Ecological Risk; Southern China; Potential Ecological; Futian Mangrove; Mangrove Sediments,0
1169,Distal Coronary; Microvascular Plug; Coronary Perforation,1
1170,Work Attitudes; Mental Health; Covid-19 Pandemic; Work Engagement; Risk Factor; Main Protective,0
1171,Geopolymer Concrete,1
1172,Solar Still; V-Shape Concentrator; Exergy Efficiency; Water Depth; Water Depths; Freshwater Yield,0
1173,Biochar Production; Comparative Techno-Economic; Biochar Prices; Techno-Economic Assessment; Biochar Price; Residue Streams,0
1174,Imidazole Compounds; Optical Analysis; Nitrogen Atom; Imidazole Ring; Nitrogen Atoms,1
1175,Energy Consumption; Economic Growth; Methane Emissions; Nitrous Oxide; Oxide Emissions; Mean Group,0
1176,Carbon Emissions; Renewable Energy; Energy Consumption; Technological Innovation; Financial Development; Gross Domestic,0
1177,Energy System; Electricity-Based Hydrogen; Hydrogen Production; Supply Curve; European Energy; Renewable Energies,0
1178,Waste Heat; Diesel Engine; Power Generation; Energy Efficiency; Generation System; Design Index,0
1179,Tio2 Nanoparticles; Lung Inflammation; Alveolar Macrophages; Acute Lung; Titanium Dioxide; Phagocytose Tio2,1
1180,A; B,1
1181,Hydrogen Production; Fuel Cell; Transportation Markets; Production Unit; Hydrogen Fuel; Case Study,0
1182,A; B,0
1183,Pituitary Dwarfism; Growth Disorders; Pediatric Growth; Eligibility Assessment; Assessment Committee,1
1184,Dominance Hierarchies; Dominance Hierarchy; Hierarchy Research; Term Co-Occurrence,1
1185,Subjective Well-Being,1
1186,Wave Energy; Provide Economic; Remote Communities; Renewable Energy; Energy System; Diesel Consumption,0
1187,Renewable Energy; Energy Consumption; Economic Growth; Economic Development; Panel Threshold; Increasing Renewable,0
1188,Political Nature; Decision-Support Tool; Environmental Impact; Make Decision-Making; Impact Assessment; Neo-Gramscian Perspective,0
1189,Sustainability Performance; South Asia; Environmental Sustainability,0
1190,Alcoholic Fixation; Formalin Fixation; Antigenic Stability; Tissue Morphology; Fixed Tissues,1
1191,Ovariectomized Rats; Superoxide Dismutase; Dorsal Skin,1
1192,A; B,0
1193,Geothermal Energy; Fracture Number; Cumulative Thermal; Thermal Production; Fluid Flow; Fracture Conductivity,0
1194,Energy Consumption; Renewable Energy; Environmental Pollution; Solar Energy; Reduce Carbon; Carbon Emission,0
1195,Pose Estimation; Data-Driven Pose; Model-Based Force; Jumping Force; Recorded Motion; Motion Video,1
1196,Disaster Relief; Distribution Centers; Relief Facility; Facility Location; Vehicle Routing; Genetic Algorithm,0
1197,Renewable Energy; Rural Development; Energy Transition; Rural Areas,0
1198,Environmental Kuznets; Kuznets Curve; Carbon Dioxide; Npp-Viirs Nighttime; Nighttime Light; City Scale,0
1199,Adipose Tissue; White Adipose,1
1200,Alien Species; Future Impacts; Biological Invasions; Species Impacts; Socioecological Contexts,0
1201,Growth Levels; Energy Consumption; Economic Growth; Mediterranean Countries,0
1202,Water Quality; Labeo Rohita; Eichhornia Crassipes; River Water; Quality Index; Kshipra River,1
1203,Supply Chain; Coal Supply; Chain Network; Carbon Emission; Emission Policies; Salp Swarm,0
1204,Renewable Energy; Health Expenditure; Communication Technology; Economic Growth; Energy Consumption; Dynamic Linkages,0
1205,Several Indian; Hepatic Presentation; Indian Series,1
1206,Pulmonary Tuberculosis,1
1207,Income Inequality; Energy Consumption; Renewable Energy; Trade Openness,0
1208,Chronic Pain; Psychedelics Among; Treat Chronic; Psychedelic Substances,1
1209,Purchase Intention; Purchase Intentions; Circular Economy; Aspects Related; Environmental Impact; Give Importance,0
1210,Pm2.5 Pollution; Socioeconomic Indicators; Major Contributors; Fuel Consumption; Fossil Fuel; Global Pm2.5,0
1211,Nocebo Effect; Anaesthesia Care; Resonance Imaging; Magnetic Resonance; Functional Magnetic,1
1212,Codoped Holey; Sodium-Ion Storage; Holey Graphene; Active Sites; Selective Burning; Graphene Aerogel,0
1213,High Wind; Energy Production; Future Epidemics; Wind Speed; Renewable Energy; Coronavirus Disease,0
1214,Four Languages; Printed Materials; Letter Difficulty,1
1215,Transport Sector; Economic Growth; Carbon Emission; Emission Intensity; Chinese Transport; Dynamic Panel,0
1216,Gleditsiae Spina; Chemical Composition; Secondary Metabolites; Widely Targeted; Targeted Metabolomics; Common Differential,1
1217,Glycine Betaine; Flag Leaf; Naphthalene Acetic; Relative Water; Leaf Temperature; Studied Characteristics,1
1218,Economic Efficiency; Energy Economic; Urban Agglomeration; Economic Development; Energy Efficiency; Industrial Structure,0
1219,Heat Recovery; Rankine Cycle; Working Fluid; Waste Heat; Payback Period; System Operating,0
1220,Demolition Waste; Recycling Potential; Million Tons; Urban Renewal; Recycling Demolition; Case Study,0
1221,Welfare Cost; Life Years; Disability-Adjusted Life; Economic Development; Health Outcomes,0
1222,Exergy Destruction; Total Exergy; Pressure Ratio; Compressor Pressure; Levelized Total; Proposed System,0
1223,Strong Sustainability; Economic Growth; Oecd Countries,0
1224,Lung Cancer; Cancer Treatment; Cell Cycle; Mannitol Microcarriers; Loaded Mannitol; Cycle Progression,1
1225,Lap-G Patients; Rectal Cancer; Stage Ii-Iii; Locally Advanced; Advanced Rectal; Anterior Resection,1
1226,Epigenetic Modification; Single Cell; Flow Cytometry; Cells Based,1
1227,Cooperative Game; Novel Cooperative; Circular Economy; Environmental Treatment; Marine Circular; Game Network,0
1228,Solid-Ionic Memory; Waals Heterostructure,1
1229,Power Generation; Electricity Power; Swing Adsorption; Hybrid System; System Could; Energy Conversion,0
1230,Environmental Pollution; Capita Industrial; Dynamic Threshold; Among Urbanization; Threshold Panel; Panel Model,0
1231,Bariatric Surgery; Multiple Sclerosis,1
1232,Pleiotropic Effects; Pac1R Trafficking; Pituitary Adenylate; Feeding Behavior; Receptor Trafficking; Uniquely Engage,1
1233,Partial Lockdown; Covid-19 Pandemic; March 2020; Five-Year Monthly; Monthly Mean; Paulo State,0
1234,Virus-Specific Memory; Immune Activation,1
1235,Development Goals; Economic Growth; Sustainable Development; Towards Sustainability; Transformative Change; Social Ecology,0
1236,Green Economy; Economy Efficiency; Environmental Regulation; Environmental Regulations; Regional Green; Western Regions,0
1237,Solar Still; Cotton Cloth; Conventional Solar; Ultrasonic Fogger,0
1238,Diabetic Rats; _-Cell Area; _-Cell Area; Islet Dynamics; Rats Presented; Islet Number,1
1239,Risk Factors; Diabetic Cardiomyopathy; Exosomal Mirnas,1
1240,Pineapple Juice; Hepg2 Cells; Juice Slightly; Drug Transporter,1
1241,Sustainability Reports; Responsible Consumption; Indonesian Companies; Content Analysis; Sustainable Development; Good Health,0
1242,Cropland Abandonment; Abandoned Cropland; Study Regions; Different Biomes; Stable Cropland; Fallow Fields,0
1243,Antibody Cocktail; Cocktail Therapy; Undergoing Dialysis; Patients Undergoing; Maintenance Dialysis; Severe Diseases,1
1244,Smart Grid; Grid Applications; Grid Enabling; Area Network; Cloud Computing; Grid Metering,0
1245,Secondary Progressive; Multiple Sclerosis; Progressive Multiple,1
1246,Media Environment; Environmental Information; Corporate Environmental; Information Disclosure; Firm Valuation,0
1247,Potential Gains; Carbon Price; Emissions Trading; Trading Scheme; Carbon Reduction; Suffer Potential,0
1248,Green Methanol; Methanol Production; Dioxide Emissions; Carbon Dioxide,0
1249,Choice Experiment; Hydrogen Fuel; Transport Sector; Fuel Cost; Fuel Cell; Refueling Accessibility,0
1250,Carbon Emissions; Consumption-Based Carbon; Technological Innovation; Climate Change,0
1251,Deep Learning; Burned Area; Area Segmentation; Burned Areas,0
1252,Composite Dietary; Singapore Chinese; Health Study; Chinese Health; Dietary Antioxidant; Colorectal Cancer,1
1253,Cyst Nematode; Petroleum Ether; Contained Lupeol; Mainly Contained; Nematicidal Activity; Heterodera Zeae,1
1254,Necrotic Encephalopathy,1
1255,Ecological Security; Security Pattern; Fengxian County; Ecological Sources; Economic Development; Resistance Surface,0
1256,Renewable Energy; Energy Sources; Non-Conventional Energy,0
1257,Energy Technology; Technology Innovations; Technology Innovation; Emissions Abatement,0
1258,Renewable Energy; Pollution Death; Energy Consumption; Renewable Energies; Economic Growth; Mortality Rate,0
1259,Iron Acquisition; Mycobacterium Tuberculosis; Iron Carrier; Carrier Proteins; Infected Cells,1
1260,Solar Energy; Energy Potential; Urban Buildings; Annual Solar; Solar Irradiation,0
1261,Development Investment; Economic Growth; Carbon Emission; Increasing Research; Promote Economic; Growth Decoupling,0
1262,Sustainable Development; Complex Network; Society-Economy-Environment System; Infrastructure Land; Development Process; Green Infrastructure,0
1263,A; B,1
1264,Microalgae Production; Payback Period; Simultaneous Dairy; Dairy Effluent; Effluent Treatment; Cultivation Systems,0
1265,Life Cycle; Electricity Background; Epistemological Uncertainty; Cycle Assessment; Emerging Technologies; Prospective Life,0
1266,Growth Patterns; Intra-Annual Growth; Vapour Pressure; Pressure Deficit; Diffuse-Porous Species; Radial Growth,1
1267,Pediatric Airway; Respiratory Emergencies; Pediatric Respiratory; Effectively Manage; Pediatric-Specific Education; Respiratory Distress,1
1268,Fake News; Rebuttal Acceptance; Argument Quality; Information Readability; Abilities Relied; Cognitive Abilities,1
1269,Emergency Department; Clinical Review,1
1270,Enforcement Agencies; Mental Health; Police-Mental Health; Behavioral Health; Mental Illness,1
1271,Modular Construction; Comparative Analysis; Mainland China; Hong Kong; Construction Industry; Construction Practices,0
1272,Energy Production; Energy Consumption,0
1273,Evaluating Poverty; Spatial Autocorrelation; Poverty Index; Spatial Distribution,0
1274,Nk-Cell Post-Transplant; Stem Cell; Post-Transplant Lymphoproliferative; Virus Infection; Epstein-Barr Virus; Active Epstein-Barr,1
1275,Sperm Quality; Male Fertility; Germ Cell; Damage Caused; Reproductive Damage,1
1276,Non-Fossil Energy; Energy Structural; Energy Development; Structural Adjustment; Rapid Urbanization,0
1277,Renal Emergencies; Interventional Radiology,1
1278,Rats Cancer; Cancer Model+The; Zanthoxylum Acanthopodium; Cervical Cancer; Pi3K Expression; Significant Difference,1
1279,Public Health,1
1280,Ecological Footprint; Ecological Security; Guanzhong Plain; Plain Urban; Urban Agglomeration; Adapted Ecological,0
1281,5-Galloylquinic Acid; Medicinal Compounds; Cancer Cells; Isocitrate Dehydrogenases,1
1282,Corrugated Tubes; Curvedly Ribbed; Flow Rates; Performance Improvement; Overall Performance; Tube Geometries,0
1283,Germination Percentage; Seed Weight; Melia Dubia; Sapling Height; Principal Component; Internodal Length,1
1284,Runoff Loss; Chemical Fertilizer; Economic Benefits; Fertilizer Reduction; Combined Application; Different Fertilizer,0
1285,Sustainable Supplier; Supplier Selection; Using Fuzzy; Proposed Decision; Fuzzy Kano; Decision Framework,0
1286,Water Sector; Covid-19 Pandemic,0
1287,Post-Critical Performance; Bridge Decks; Wind Speed; Quantitative Analysis; Limit States; Post-Critical Vibrations,0
1288,Electrical Energy; Layered Double; Activation Capability,0
1289,Large-Scale Li-Ion; Emea Region; Li-Ion Bess; Energy Storage; Bess Projects; Li-Ion Battery,0
1290,Snow Leopard; Snow Leopards,1
1291,Grey Wastewater; Adsorption Processes; Circular Economy,1
1292,Surgical Airway; Airway Management; Emergency Medical; Bag-Valve-Mask Ventilation; Endotracheal Intubation; Medical Services,1
1293,Vascular Cognitive; Cellular Mechanisms; Inflammasome Signaling; Cognitive Impairment,1
1294,Plant Species; Invasive Plants; Invasive Plant,0
1295,Drug Shortages; Saudi Arabia; Community Pharmacists; Community Pharmacy; Staff Knowledge; Practice Toward,1
1296,Benzimidazole Scaffold; Veroe6 Cells; Benzimidazole Compound,1
1297,Continuous-Cover Forestry; Temperate Regions,0
1298,Nutrition Education; Behavior Research,1
1299,Harada-Ito Procedure; Torsional Diplopia; Modified Harada-Ito; Surgical Outcome; Surgical Outcomes,1
1300,Supply Chain; Focal Company; Poultry Supply; Case Study; Chain Management; Food Poultry,0
1301,Bibliometric Analysis; Three Decades,1
1302,Child Maltreatment; Environmental Factors,1
1303,Carbon Emissions; Spatial Differences; Energy Consumption; Energy Structure; Hcpc Growth; Carbon Coefficient,1
1304,Middle Eastern; Eastern Countries; Water Resources; Middle East; Regional Water; Water Scarcity,0
1305,Environmental Impact; Pharmaceutical Active; Environmental Footprint; Applying Uv/Pds,0
1306,Heat Pump; Cascade Heat; High-Temperature Water; Ambient Temperature; Energy Performance; Cascade Ashp,0
1307,Auditory Function; Assessment Questionnaire; Hypothesized Domains; Factor Analysis; Logometric Testing; Function Domain,1
1308,Electric Vehicles; Second Life; Resistance Measurements; Ageing Knee; Internal Resistance,0
1309,Time Series; Series Data; Havok Analysis; Nonlinear Dynamical; Dynamical Systems; Modeling Time,1
1310,Biogas Bubbles; Uasb Reactor; Industrial Wastewater; Wastewater Treatment; Plug Flow; Flow Pattern,1
1311,Environmental Quality; Global Sample,0
1312,Economic Growth; Energy Consumption; Sector-Level Energy; Commercial Sector; Association Among,0
1313,Multi-Effect Distillation; Heat Recovery; Waste Heat; Energy Cost; Brine Temperature; Energy Content,0
1314,Calcium Soap; Fatty Acids; Group Received; Disease Virus; _-Linolenic Acid; Linoil Groups,1
1315,Partisan Conflicts; U.S. Factors,0
1316,Thermal Comfort; Building Performance; Passive House; Payback Period; Considering Energy; Energy Demand,0
1317,Pollution Indicators; Latin America; Average Temperature; Minimum Temperature; Income Inequality; Poverty Levels,0
1318,Prunella Vulgaris,1
1319,Phone Radiation; Control Mice; Exposed Mice,1
1320,Sewage Sludge; Anaerobic Digestion; Hydrothermal Treatments; Life Cycle; Hydrothermal Carbonization; Cycle Assessment,0
1321,Community Supported; Human Capital; Supported Agriculture; Local Food; Food Justice,1
1322,Activated Sludge; Organic Toxicity; Secondary Metabolites,1
1323,Solar Thermal; Membrane Distillation; Desalination System; Solar Photovoltaic; Thermal Collector; Fully Solar-Powered,0
1324,Syntactic Processing; Linguistic Syntactic; Agrammatic Aphasia; Musical Training; Syntactic Violations; Integrating Incoming,1
1325,Olive Orchards; Transfer Modelling; Radiative Transfer; Xylella Fastidiosa; Time Series; Sentinel-2 Imagery,0
1326,Decoupling Efforts; Emission Coefficient; Reduction Factors; Emission Reduction; Spatiotemporal Heterogeneity; Driving Factor,0
1327,Kuznets Curve; Environmental Kuznets; Economic Growth; E-Waste Generation; Turning Point; Curve Hypothesis,0
1328,Energy Consumption; Carbon Dioxide; Dioxide Emissions; Using Panel; Panel Co-Integration,0
1329,Developmental Toxicity; Rs-Pg Enantiomers; Zebrafish Larvae; Doses Could; Basic Developmental; High Doses,1
1330,Fenton-Like Catalyst; Wheat Straw; Highly Active; Tailings-Based Fenton-Like,1
1331,Residential Building; Building Sector; Emission Peak; Emission Mitigation; Billion Tons; Residential Buildings,0
1332,Product Yield; Machine Learning,1
1333,Pretreated Biogas; Biogas Slurry; Heavy Metals; Adsorption Capacity; Slurry Solids,1
1334,Premature Mortality; Liveable City; Mortality Burden; Exposure Levels; Adult Population; Economic Impact,0
