uuid,Keywords,label
1065,reduce; replicas; strength; confocal; infiltration; sections; conducted; simulated; restorations; measurements; tested; specimens; combination; multispecies; improve; physiologically; physiologic; bacterial; bioreactor; strengths; bonding acrylamide; based adhesives; reduce polymerization stress; bonded; conditions study acrylamide; bond strength; conducted physiologic conditions; restorations stability; bonds; efficient bonding; stabilize; synthesized triacrylamide; multiacrylamide based adhesive; initial bond; composite restorations stability; microtensile bond strengths; retain initial bond; initial bond strength; efficient bonding acrylamide; values stable multiacrylamide,1
1066,yielding; experience; forces; test; strong; technical; occurred; surgeon; strength; methods; sutures; technique; modified; irreversible; rupture; tensile; modification; surgeons; tested; testing; improve consistency; strand adelaide repair; repair cadaveric; reliability consistency; cadaveric study; surgeons repaired; consistency reliability strand; repairs comparative; strength repair; improve consistency reliability; compare consistency; 39 tendons repaired; tendons repaired tendon; experience strength repair; reliability consistency adelaide; strength repairs conclude; repair technical reliability; tendons repaired; strength repairs; repaired tendon tested,1
1067,increase; enjoyed; spot; domestic; based; chinese; proposed; ivifwdhm; fuzzy; period; increases; rate; products; development; ivifns; featured; consumption; intuitionistic; diversified; nationals; economic development; nationals tourism; tourism demonstration; evaluation; operators; operators interval valued; heronian operators interval; nationals tourism consumption; dombi heronian; china ecological; evaluating; heronian operators; fuzzy dombi heronian; heronian operators application; operators application; potential ecological; demonstration domestic tourism; geometric heronian operators; industry china ecological; china ecological tourism,0
1068,signaling; decreased; arthritis; κb; lps; effects; hyperlipidemic; diseases; diabetic; disease; nf; vitro; marein; precursor; bacteria; inhibit; regulating; activation; inhibitory; caused; inflammatory cytokine expression; pro inflammatory cytokines; pro inflammatory cytokine; κb pathway vitro; osteoclast genes nf; pathway activation lps; process drugs inhibit; inflammatory cytokines; inhibited osteoclast; elisa marein inhibited; cytokines osteoclast genes; induced osteoclast formation; inflammatory cytokine; activation lps induced; prevented lps; inhibit lps induced; signaling pathway inhibited; drugs inhibit lps; inhibited lps induced; collectively marein inhibit,1
1069,baoding; interactions; decreased; increased; so2; autumn; worsened; summer; xingtai; grown; moran; prominent; chengde; increase; china; observation; correlations; concentrations; hebei; factors; pollution interactions influencing; ozone concentration correlations; september average ozone; average ozone concentration; annual average ozone; influencing factors beijing; challenged levels ozone; based ozone; observed ozone; pollution influencing; 11 cities ozone; peak ozone; levels ozone; pollution influencing factors; observed ozone concentration; ozone major atmospheric; level cities ozone; ozone pollution worse; temperature effects ozone; ozone pollution season,0
1070,characterization; ranged; nitrogen; regions; salinity; 16s; pura; growth; ps; oryza; strains; heptahydrate; deficient; investigation; ps4; staple; primers; screening; ph; psrb; concentrations rice; screening phosphate; isolates varied phosphate; solubilizing activity microbes; mm phosphate solubilizing; identified psrb; phosphate solubilizing; phosphate solubilizing activity; rice rhizosphere pikovskaya; identified psrb strains; phosphate solubilizing efficiency; psrb rice; rhizosphere; varied phosphate solubilization; isolates indicating phosphate; optimization phosphate; salinity screening phosphate; indicating phosphate solubilization; phosphate solubilization activity; phosphate solubilization,1
1071,based; purpose; countries; source; role; technological; financial; distributed; degradation; empirical; green; benefits; integration; sustain; formation; road; sources; belt; opportunities; emission; energy economic; energy usage sustain; fixed capital formation; economic energy; project outcomes study; initiative project outcomes; renewable clean energy; road projects; test economic energy; energy consumption; clean energy usage; initiative project; economic growth sustainable; carbon emission; renewable energy; consumption source environmental; growth progress capital; growth carbon; belt road initiative; green renewable energy,0
1072,module; testing; approach; framework; achieve; incorporates; degrees; model; output; downsizing; integrated; assessment; policies; growth; industrial; resources; emissions; global; models; carbon; economic growth policies; 2050 scenarios; sustainability resources; transitions economic impacts; growth degrowth approach; meeting emissions objectives; macro economic; constraints global; policy sustainability resources; option achieve climate; sustainability resources bau; carbon transition paris; macro economic module; constraints global low; seldom energy constraints; growth climate; 2050 scenarios business; energy constraints supply; study sustainability transitions; limitations macro economic,0
1073,curettage; severe; primary; arising; recurrence; preserving; ethanol; thinning; employing; portions; locally; serial; imaging; benign; resultant; preservation; particle; approach; mainstay; surface; transarterial; ossification tumor; treatment surgical; surgical resection imaging; surgical resection curettage; primary vascular neoplasm; acetabulum employing; surface surgical resection; treatment surgical resection; arising acetabulum; aggressive primary vascular; treatment strategy; multidisciplinary articular; sessions transarterial bland; plate sessions transarterial; epithelioid hemangioma bone; sessions transarterial; mainstay treatment surgical; serial bland transarterial; bland transarterial,1
1074,singleton; association; data; body; sds; medical; studied; females; standard; low; term; scores; mass; gdm; positively; mellitus; interval; ratio; deviation; odds; obesity gestational diabetes; offspring birthweight; sds offspring birthweight; obesity offspring macrosomia; pregnancy complications; maternal birthweight positively; obesity gestational; gdm offspring birthweight; gestational diabetes offspring; diabetes offspring macrosomia; birthweight positively pregnancy; low maternal birthweight; birthweight gdm maternal; maternal birthweights standard; birthweight pregnancy body; gdm maternal birthweight; maternal birthweight gdm; odds pregnancy; conclusion maternal birthweight; investigate maternal birthweight,1
1075,design; training; drug; confirmed; reported; materials; effective; networks; structure; classification; development; verify; tasks; probability; effectiveness; efficiently; properties; neural; evident; prediction; augmenting; searching molecules; design method augmenting; extract features; perturbation readout graph; data; hidden features; efficiently searching molecules; molecules desired properties; data method; augmentation evident; method dataset; method augmenting; quantitative; graph data method; quantitative structure; graph data; network data augmentation; features quantitative structure; molecular,1
1076,attention; measured; utilisation; simplicity; subjective; force; rings; real; practical; data; objectively; time; quantify; system; coaches; feedback; facilitating; judgment; activities; analysis; time video; training; video force data; quantify skill; real time; evaluation type strength; training practical; analysis feedback system; type strength skill; skill based force; strength skill; judgment gymnastics purpose; regular training quantify; training quantify; time video force; gymnastics objective; level competitive training; synchronised video real; strength skill based; gymnastics,1
1077,balance; aims; aiming; security; revenue; increased; constraints; reserved; discharge; equipment; optimal; improvement; increase; loss; dispatch; generations; income; reduce; operation; economic; storage power calculated; storage deferring substation; strategy distributed; network distributed; economic dispatching strategy; availability transformers distributed; distribution system based; distributed energy; storage energy; storage power; model energy storage; storage power optimal; distribution system; expansion distribution; energy storage; energy storage equipment; arbitrage energy storage; finally energy storage; dispatching strategy distributed; substation expansion distribution,0
1078,meet; simple; li; advantageous; density; oxide; coupling; advanced; configuration; conductivity; impedance; anode; sustain; li4ti5o12; components; mesh; solid; enables; plasticizer; materials; design voltage volumetric; actualizing energy; enables achieving batteries; polymer electrolyte membranes; polymer electrolyte; batteries output voltage; stacked battery; advanced rechargeable; battery low cost; stacked batteries; electrolyte succinonitrile plasticizer; cells polymer electrolyte; mechanically robust nylon; lto battery; electrode coupling solid; solid electrolytes; voltage volumetric; bipolar stacked batteries; bipolar stacked battery; achieving batteries,1
1079,patients; viral; distance; nervous; risk; imaging; findings; developed; recovered; complications; pathological; cranio; pd; days; remains; respiratory; disease; invasion; inflammatory; coronavirus; immune; palsies pathological mechanism; developed isolated; left abduction; ocular motor nerve; isolated; covid 19 patient; deficiency cranio; 19 coronavirus; 19 ocular motor; gaze left abduction; abduction deficiency; 19 ocular; covid 19 coronavirus; 19 coronavirus disease; left abduction deficiency; nerve palsy findings; abducens nerve; deficiency cranio orbital; covid 19 respiratory,1
1080,mitigates; twenty; greenhouse; gauge; carbon; investigates; measure; road; degradation; development; intervention; causality; hectares; role; findings; percentages; financial; estimations; assessments; measures; comprehensive environmental accounting; percent growth globalization; ecological deterioration ecological; globalization mitigates ef; development globalization ef; impacts environment co2; indicator environmental; environmental accounting tool; countries pressure globalization; globalization countries addition; initiative countries; globalization financial; countries globalization; fourteen countries globalization; environmental degradation efforts; globalization environment; environment accounting; indicator environmental measure; accounting ecological; environment co2 emissions,0
1081,industrial; increased; production; suggestions; policy; sector; flow; central; input; coking; domestic; sectors; output; eastern; smelting; estimate; economic; spillover; inflow; influence; evidence social network; transfer flow network; transfer network characteristics; provinces study; network structure; differences exist carbon; transfer carbon; network provinces; trade variations carbon; sector carbon; strong influence carbon; influence carbon; estimate carbon; china evidence social; network characteristics provinces; analyzing carbon; carbon emission; provinces china evidence; structure provinces china; sna estimate carbon,0
1082,considerably; initial; improved; turblence; economic; apparent; deposition; mechanism; additional; consisted; mixing; improves; metals; gas; evolving; water; simulated; minimum; heavy; metal; efficiency heavy; favourable hydrodynamic conditions; hydrodynamic; removal heavy metal; heavy metals simulated; efficiency; intensification; efficiency apparent; hydrodynamic conditions; favourable hydrodynamic; electrocoagulation; efficiency apparent removal; deposition mechanism energy; wastewater removal; initial metal concentration; efficiency electrochemical cell; electrocoagulation reactor designed; electrolysis removal; electrocoagulation reactor; metals simulated wastewater,0
1083,collaboration; recommended; local; buy; input; compensate; region; european; controller; trade; increasing; economies; requirement; enacted; caused; role; domestically; output; employing; domestic; waste imports; waste imports ecological; plastic waste driven; plastic waste country; products recycled plastic; increasing local plastic; china waste; china plastic; waste imports china; plastic waste; term china waste; imported plastic; ban plastic; global plastic; material import ban; waste import ban; local plastic waste; plastic material import; import ban china; impact china,0
1084,female; forearm; previous; haidi; multiple; capital; distal; hemodialysis; dril; ischemia; exhausted; quality; arteriovenous; patients; term; ligation; avg; venous; avf; month; create functioning; chronically month occluded; establish; dril hemodialysis access; avf establish; failed accesses; quality vascular access; chronically occluded; occluded; capital chronic access; hemodialysis access induced; access complications; fistula; arteriovenous fistula avf; vascular access term; access induced distal; chronic access; access induced; vascular access; chronic access complications,1
1085,configuration; solar; combined; fuels; produced; oxide; resources; simple; renewable; fuel; application; structure; loss; generation; analysis; alternative; swarm; decreasing; energy; pollution; solar chimney solid; deer hunting; optimization algorithm pso; pso proposed improved; electrolysis fuel cell; proposed improved; optimal designing; chimney alternatives simple; based optimal; particle swarm optimization; based optimal economical; loss based optimal; optimal design; generation solar chimney; based improved; analysis optimal; optimization algorithm; seasons analysis optimal; version deer hunting; algorithm optimal,0
1086,achieving; recommends; emission; consumption; conducted; involves; income; controlling; twenty; urbanization; focus; bidirectional; concerns; quality; growth; direct; economies; relationships; nations; effects; quality 20 countries; emissions 20 nations; causal relationships foreign; dioxide emissions bidirectional; governments 20 countries; inflows achieving environmentally; dioxide emissions pollution; influx foreign funds; environmental effects 20; dioxide emissions 20; relationships foreign direct; emissions pollution; inflows environmental adversities; investment inflows; environmental quality 20; 20 nations causality; income 20 countries; effects foreign direct; scrutinizes effects foreign; investment inflows energy,1
1087,chs; observational; nmol; inverse; hospitalized; patients; demonstrated; retrospective; association; tested; israel; pcr; severe; control; conditional; health; evaluate; study; level; pandemic; infection covid; infection severity; deficiency covid 19; levels risks; deficiency covid; levels risks sars; infection severe disease; sars cov infection; cov infection covid; patients low vitamin; infection severe covid; cov infection severe; control individuals vitamin; vitamin; robust evidence vitamin; assess association vitamin; level vitamin; individuals vitamin levels; evidence vitamin; demonstrated level vitamin,1
1088,demonstrated; expression; nps; mrna; treated; measured; extract; qualitative; biologically; actions; acceleration; fibroblast; phase; analyzes; tissue; transcription; evaluation; angiogenesis; proliferation; evaluated; epithelialization mrna; healing diabetic rats; animals immunohistochemical; pcr immunohistochemical; glycolic; pcr immunohistochemical staining; diabetic rats; nanoparticles eep; nanoparticles; epithelialization mrna levels; nanoparticles based; acid nanoparticles wound; nanoparticles wound healing; biochemical; immunohistochemical staining; evaluation biologically synthesized; loaded poly lactic; glycolic acid; biochemical actions; poly lactic,1
1089,training; abstract; dots; black; cues; physical; relative; revealed; generalization; variables; stimuli; spatial; animals; investigated; exp; largest; including; select; covarying; rewarded; choice largest numerical; largest numerical; numerical comparisons exp; relative numerical; symbolic numerical; discrimination accurate control; tests numerical; generalization tests numerical; perimeter density sparsity; numerical numerical; sparsity ensuring numerical; relative numerical numerical; discrimination; discrimination accurate; archerfish toxotes jaculatrix; archerfish spontaneously abstract; numerical discrimination; numerical discrimination accurate; symbolic numerical discrimination; archerfish spontaneously,1
1090,micro; manikins; guidelines; manikin; implementation; flow; short; range; system; virus; measurement; spreading; mask; attention; measures; thermal; redirect; mitigating; visor; ventilated; physical barriers block; transmission filtering fine; region physical barriers; airborne; physical barrier applied; range airborne; control personal; public personal protection; source control measurement; environment short distances; sizes physical barrier; barriers mitigating short; mitigating short range; physical barriers mitigating; source control; physical barrier short; protection; transmission filtering; barriers mitigating; personal protection,1
1091,parcels; environment; annotation; spatial; images; network; categories; interpretation; economic; objects; combined; imagery; adaptation; constructed; practical; economics; beijing; application; complex; frameworks; accuracy urban; method tested cities; applied practical urban; practical urban; forming urban land; images urban; practicality urban; source urban land; boundaries land mapping; urban land category; land mapping units; tested cities china; complex environment cities; vhr images urban; land mapping; urban land; classification accuracy urban; land maps; reliable urban land; semantic object mapping,0
1092,method; conditions; species; mortality; plants; botanical; pollution; eggs; plant; lc90; irregular; extractor; lumen; extract; soxhlet; laboratory; morphological; hexane; mosquito; test; instars cx pipiens; culicidae plant secondary; compound eugenol; pipiens hf7 hexane; hf7 treated larvae; insecticide; insecticidal; compound eugenol 32; dominant compound eugenol; soxhlet extractor culex; culex; controlling cx pipiens; cx pipiens; insecticide controlling cx; formulation hf7; polyherbal; lumen hf7 extract; cx pipiens eggs; culicidae plant; cx pipiens mosquito,1
1093,oxygen; capacity; proton; peripheral; factor; investigated; flux; respiratory; versus; divided; consumption; factors; o2peak; analyses; cells; low; measured; reveals; composition; baseline; extracellular flux; low fit females; metabolism levels aerobic; extracellular flux xf; metabolism fit low; metabolism differential impact; metabolism levels; metabolism differential; metabolism females; mitochondrial; differences glycolytic; cellular metabolic; measured extracellular flux; cellular metabolic read; pbmc metabolism marker; extracellular flux analyses; bout pbmc metabolism; pbmc metabolism; link pbmc metabolism; females analyzing metabolism,1
1094,configurations; madagascar; operating; utilized; graphics; classification; researches; connected; reliability; hawaii; system; comparisons; located; mapping; mapped; weather; renewable; india; power; generated; localities economically; economic mapping; providing worldwide techno; wind hybrid renewable; worldwide techno; worldwide; energy systems; climate conditions; geographically; mapped worldwide; systems geographically; localities economically optimal; geiger climates stand; geographical; systems worldwide; suitable climate conditions; hybrid renewable; energy reliability economic; techno economic mapping; connected hybrid renewable,0
1095,detected; alterations; chl; effectiveness; salt; stress; morphological; hypothesis; formulation; adverse; acid; membrane; carotene; cytoplasm; formulations; inert; granule; microalga; imazethapyr; acidic; effectiveness active ingredient; imazethapyr commercialized formulations; verosil scenedesmus vacuolatus; complex mixtures adverse; acidic form ammonium; formulation additives acid; chlorophyta imazethapyr; agrochemicals imazethapyr commercialized; imazethapyr formulation verosil; formulation additives caused; ammonium salt microalga; mixtures adverse effects; formulation additives; ingredient complex mixtures; formulations mixture additives; vacuolatus verosil formulation; additives contribute toxicity; active inert ingredients; hypothesis formulation additives; toxic compounds,1
1096,nexus; mixed; paper; period; realize; depends; countries; level; country; relationship; surpass; employing; developed; literature; amount; developing; existing; sample; model; produces; economic growth employing; energy demonstrate; threshold level renewable; economic growth investment; level renewable energy; countries renewable energy; economic growth oecd; positive economic growth; economic growth; demonstrate renewable energy; threshold renewable; surpass threshold renewable; economic growth positive; economic growth negative; economic growth nexus; link renewable energy; negative renewable energy; energy surpass; amount renewable energy; relationship renewable energy,0
1097,fe09; experiment; bsfl; groupl; ratio; fe07; group3; poly; companion; control; protein; nutrient; proteus; chm; strains; fe02; biomass; fed; organic; marina; bsfl companion bacteria; larvae bsfl larval; control manure reduction; individual bacteria; reared manure species; bacteria inoculated; larvae assisted; bacteria inoculated chm; individual bacteria study; soldier fly diptera; conversion manure inoculated; bacteria poly bacteria; control manure; fly bsf management; bacteria black; assisted companion bacteria; bacteria individual bacteria; companion bacteria poly; stratiomyidae larvae; bsf management organic,0
1098,economic; development; productivity; improving; concepts; examines; implementing; transform; technological; digital; impact; reducing; mitigation; continents; resilience; capacities; potential; challenges; infrastructure; minimizing; enabler climate change; application digitalization fields; dwellers digitalization projected; sustainable development cities; adaptation sustainable; relation climate; impact cities future; capabilities digitalization supporting; urban centres digitalization; climate change; challenges digitalization; capabilities digitalization; projected impact cities; urban dwellers digitalization; climate friendly urban; benefits implementing digitalization; digitalization projected; minimizing impacts climatic; digitalization enabler climate; sustainable development urban,0
1099,limitation; fascia; larger; mm; quality; meta; recti; searched; electronic; rectus; descriptions; objective; data; review; analytic; summary; maximal; pooled; locations; range; analysis inter; meta analysis inter; measurement locations range; divided measurement locations; systematic review; distance reported systematic; distance healthy nulliparous; descriptions measurement; ultrasound uniform pooled; assessment studies; distance epigastric; recti distance measured; measured ultrasound healthy; mm distance epigastric; ultrasound; distance nulliparas 77; studies descriptions measurement; distance measurement; mm ultrasound; 10 mm ultrasound,1
1100,improving; training; supervised; incurs; set; economic; ensure; average; semi; proposed; decreased; considerable; validate; algorithm; costs; methods; operation; component; sets; transfer; supervised transfer component; health estimated effectively; battery aging data; batteries; data sets batteries; battery; health estimated; obtaining battery; battery aging; obtaining battery aging; batteries application health; precise obtaining battery; model health estimated; accurate health estimation; health estimation ensure; health estimation methods; sets batteries; lithium ion; batteries based semi; health estimation,0
1101,spatial; socio; hubei; domestic; multiple; regional; elevation; ccc; characteristics; disease; prevention; study; data; analyzed; crucial; policymakers; covid; centralized; population; china; analyzed prefecture county; epidemic crucial influence; ccc hubei province; spatial statistics; county levels global; level prefecture level; county levels; level prefecture; 19 epidemic crucial; prefecture level; statistics influencing; 19 epidemics; statistics influencing factors; level hubei province; covid 19 epidemics; 19 epidemic data; analyzed prefecture; socioeconomic factors rgp; 19 epidemics natural; county level prefecture,0
1102,conventional; spea; functions; genetic; examined; absorption; assess; seawater; co2; comprehensively; solar; diagrams; mopso; objective; compared; selection; parametric; assessment; innovative; multiple; swarm optimization; common optimization; optimization mospo algorithm; mopso algorithm pareto; objective spiral; algorithms comparison multi; 3e analyses performed; compared common optimization; conventional algorithms selected; performance algorithms; diagrams performance algorithms; efficiency system; economic 3e analyses; optimization methods conventional; 3e analyses; evolutionary algorithm ii; algorithm developed optimize; algorithm innovative; methods conventional algorithms; conventional algorithms,0
1103,aquifer; exploitation; rate; consideration; yearswere; factors; model; zones; based; exploring; aquifers; urban; extraction; natural; monitoring; development; analyzed; influence; grid; subsidence; activities land subsidence; accumulated land subsidence; aquifers land subsidence; groundwater land; regression gwr model; land subsidence caused; subsidence beijing; land subsidence economic; rate china study; subsidence rate china; caused groundwater aquifers; china study spatial; impact land; groundwater regulation; unscientific exploitation groundwater; impact patterns aquifers; exploitation groundwater; groundwater beijing accelerated; caused groundwater; land subsidence rate,0
1104,pulmonary; phase; suggested; deny; examination; revealed; reported; informed; ulceration; lymphatic; neoplasia; specialist; ulcer; negative; failed; patient; biopsy; considered; observed; cancer; malignant melanoma; diagnosis diabetic foot; delayed; misdiagnosed; melanoma deadly form; melanoma deadly; delayed healing adequate; ulcer malignant melanoma; malignant melanoma deadly; delayed justice denied; diagnoses considered patient; therapy differential diagnosis; therapies diagnosis; misdiagnosed diabetic foot; misdiagnosed diabetic; timely diagnosis deny; delayed healing; negative malignant melanoma; diagnosis deny patient; therapy presentation reported,1
1105,asian; cointegration; employment; efforts; industries; decision; suggests; beneficial; examines; relation; affect; technologies; johansen; education; data; negative; south; green; estimators; progress; estimates energy; panel data south; data analysis south; support economic social; economic progress managing; economic social; study panel data; poverty; affect economic; economic progress; beneficial economic progress; analysis south asian; education capita income; development panel data; capita income inflation; asian countries study; panel data analysis; income inflation economic; economic development short; influence economic,0
1106,probe; increasing; policymakers; energy; variables; increase; techniques; controlling; policies; investigates; income; bidirectional; promote; budget; unidirectional; estimate; attract; foreign; cities; encouraged; urbanization emissions; confirm environmental quality; environmental quality increasing; environmental quality asian; agreement cop21 study; investment education urbanization; education environmental; environmental quality post; effects environmental; co2 emissions; investment emissions energy; deteriorate environmental quality; quality increasing co2; associations emissions; direct investment green; environmental quality; direct investment income; co2 emissions bidirectional; urbanization effects environmental; agreement cop21,0
1107,curfew; covid; reduction; prevent; laws; reduced; control; sunlight; health; aims; caused; positive; mco; increase; mortality; disease; implementation; generated; environment; malaysian; pollution air pollution; increase renewable energy; disagreements source virus; positive effects covid; reducing ghg; emission pollutant; increasing energy generated; pollutant gases allowed; effects covid 19; renewable energy sources; virus intermediate host; pollutant gases; 19 virus; pollution country greenhouse; source virus intermediate; increasing renewable energy; virus intermediate; emission mt co2; reduction environmental pollution; emission increasing,0
1108,demonstrated; rates; mature; emerging; discusses; limited; including; diminish; fertilized; 5ng; impact; serum; outcomes; mini; evidence; stimulation; vitro; regulation; values; patients; mature oocytes oocytes; mini review; mature oocytes; premature; adequate mature oocytes; elevation reproductive outcomes; elevation reproductive; effects premature; mini review vitro; negative effects premature; review vitro fertilization; insights premature; elevation mini review; follicular phase progesterone; progesterone; serum progesterone; progesterone fertility; progesterone values demonstrating; progesterone fertility outcomes; mechanisms progesterone,1
1109,archived; sessions; relationships; collaborate; interviews; limitations; inaccuracies; perspectives; online; pedagogical; finding; experiences; science; analyzed; inability; assistants; class; anatomical; student; laboratory; researched population; teachers concern; study population; challenges anatomical; undergraduate anatomy prosection; format online students; students questions teachers; usability challenges anatomical; undergraduate anatomy; semester undergraduate anatomy; thematically teachers concern; challenges anatomical inaccuracies; inability students sessions; online anatomy; inability students; neglected study; online teachers; population struggles; struggles invisible; issues faced teachers,1
1110,contribution; structural; supportive; improve; deteriorating; climate; approach; openness; development; empirical; study; positive; investigated; policies; hierarchical; malaysia; incorporation; impact; motivated; critical; psychological empowerment relationship; leadership positive; promote psychological empowerment; leadership development practices; psychological empowerment establishment; leadership development; moderated mediation analysis; sustainable performance; psychological empowerment empirical; sustainable performance sustainable; psychological empowerment employees; indirect sustainable performance; understanding sustainable performance; sustainable leaders underlying; psychology honeybee leadership; sustainable performance evaluating; confirms sustainable leadership; sustainable leaders; confirm sustainable leadership; psychological empowerment,0
1111,dissimilar; restrictions; increased; venice; lagoon; decreased; panels; expanded; species; performance; presence; bryozoans; ascidians; algae; molluscs; differences; serpulids; legislative; leaching; potential; coastal; red algae molluscs; paint macrofouling; ecological succession macrofouling; communities expanded copper; disruptive effects; increased copper leaching; antifouling paints; antifouling paints af; based antifouling paints; inhibited red algae; potential disruptive effects; populations ecological succession; chlorothalonil paint macrofouling; copper based antifouling; leaching coastal; potential term effects; macrofouling communities expanded; effects copper based; effects copper,1
1112,technical; addition; digester; examined; pathways; community; enhance; optimal; food; dosage; effectiveness; adding; focusing; sizes; size; scale; growth; acetoclastic; methanosarcina; density; application effectiveness biochar; biochar amended; size biochar pilot; size biochar; focusing biochar particle; focusing biochar; biochar pilot scale; dosage range biochar; biochars particle sizes; digestion food waste; continuous anaerobic digestion; anaerobic digestion; food waste focusing; conducive microbial growth; size microbial community; pathways biochar amended; adding biochar; microbial community analysis; particle sizes biochars; biochar addition,0
1113,supervised; blacks; impact; anecdotal; comparing; impacts; social; asian; prejudice; analysis; learning; contrast; ethnic; emerged; asians; discrimination; minorities; racial; increases; svm; referencing asians increased; anti asian prejudice; investigation; anti racism 20; shifts level racial; anti asian racial; investigate shifts level; covid 19 racism; systematic investigation; racial sentiment; racial attitudes; impacts systematic investigation; anti asian sentiment; investigated racial; referencing blacks increasing; level racial sentiment; emergence; emergence covid; rise anti asian; emergence covid 19,0
1114,halt; larger; annual; inelastic; published; situation; fuel; elsevier; authors; relationship; massive; elastic; capita; utilizing; impede; exporting; investigate; increasing; environment; decreasing; industrialization larger environmental; environmental decreasing industrialization; investigate effects industrialization; industrialization; industrial environmental policies; co2 emissions; asymmetry analysis keeping; 2014 industrialization urbanization; industrialization rapid growth; effects industrialization urbanization; emissions increasing industrialization; increasing co2 emissions; industrialization urbanization impede; industrialization urbanization; emissions asymmetry relationship; urbanization co2; asymmetry analysis; emissions asymmetry; industrialization recommend saudi; co2 emissions capita,0
1115,oligomers; experiments; sp; mononuclear; ifnγ; balb; chromatographic; accelerated; male; low; mice; test; mixture; cells; synthesis; therapeutic; epithelialization; effector; polyethylene; polypropylene; potential low; humoral immunity vitro; oligomers effector molecules; immunity vitro; permafrost bacteria bacillus; potential secondary; metabolic processes; glycols oligomers molecular; fractions activated synthesis; bacillus sp; metabolites permafrost microorganisms; effector molecules; metabolic; secondary metabolites permafrost; molecular weight fractions; repair immunomodulatory; molecular; bacteria bacillus sp; bacillus; potential low molecular,1
1116,fh; online; called; golla; qualified; imc; die; covid; politicians; pleads; percent; krems; examination; acute; sector; icn; professionals; council; continue; representative; care continue; care continue rise; politicians urgently called; geriatric nurses insight; aging geriatric nurses; perspective aging geriatric; braucht; politicians urgently; nursing politicians urgently; zukunft; called set future; nurses icn warns; nursing care austria; die pflege; set future; zukunft nursing; future; set future nursing; professionals acute care; nursing care continue,1
1117,clsc; amount; carrying; economic; secondary; approach; basis; integer; variations; propose; waste; local; chain; continuing; proposed; implement; limits; complexity; method; technologies; development circular economy; linear programming milp; coordinated recycling; distributed recycling sort; distributed recycling; feasibility replication distributed; virgin plastic filament; recycling approach logistics; distributed plastic; filament amount plastic; loop supply; plastic recycling serves; carrying method plastic; plastic filament; method plastic; plastic recycling source; plastic recycling; 3d printing wastes; closed loop; recover 3d printing,0
1118,insight; produce; production; materials; fuels; activities; laboratory; biowaste; achieve; remediate; depleting; synergistic; industrial; bio; inherent; treatment; developments; limitations; energy; economic; combination technologies treatment; waste anthropogenic; generation waste anthropogenic; biowaste manageability products; biowaste manageability; waste anthropogenic activities; dual utilization waste; establishment bioeconomy; economic feasibility waste; bioeconomy achieve; viability treatment technologies; anthropogenic activities waste; challenges biowaste manageability; utilization bio; feasibility waste; utilization bio based; establishment bioeconomy achieve; utilization waste; advancement valorization; valorization technologies provide,0
1119,labeling; growth; diffuse; biotin; transcription; predicted; differentiation; decreased; significance; tissues; silence; overexpression; cck8; tumor; biological; enhanced; tissue; finger; effects; mesenchymal; knockdown zinc finger; cell properties zinc; 267 suppresses; expression znf267 tissues; znf267 knockdown overexpression; znf267 cell; lymphoma dlbcl remain; silence contributed tumor; stem cell properties; suppresses diffuse cell; progression metastasis cancer; properties znf267 oncogene; cell lymphoma; cells tissue microarray; emt cancer stem; cell proliferation mobility; cancer stem cell; knockdown decreased epithelial; zfn267 knockdown decreased; effects znf267 knockdown,1
1120,consistent; analysis; behaviors; positive; growth; regression; worldwide; discusses; apparel; assist; behavioral; barriers; aims; researchers; study; intention; conspicuous; findings; gap; survey; strategies china; consumer behavior discusses; attitude purchase intention; regression analysis chinese; sustainable consumer; consumers; sap attitude purchase; sustainable consumer behavior; relationship chinese; consumer attitude behavioral; marketing strategies china; attitude purchase; influencing factors; consumers behavioral; consumer attitude; analysis chinese; consumers purchase; consumers attitudes positive; consumers purchase intention; increased consumers attitudes,0
1121,males; hsd; baseline; artery; prolapse; heds; arterial; patients; mitral; prevalence; dilatation; valve; diagnosed; differential; multidisciplinary; celiac; evaluation; mild; criteria; moderate; heds hypermobility; reported association hypermobile; joint hypermobility; cardiovascular complications; hypermobility; syndrome heds; spectrum disorders introduction; spectrum cardiovascular; syndrome heds phenotypic; incidence spectrum; association hypermobile; heds phenotypic spectrum; evaluation joint hypermobility; hypermobile ehlers; danlos syndrome heds; phenotypic spectrum; spectrum disorder hsd; spectrum disorder; association hypermobile ehlers; danlos syndrome,1
1122,convince; application; adopt; cover; reduction; interviews; controlled; strategy; treated; euro174; income; ha; perception; solution; simulated; plots; surveys; survey; euro67; straw; mulch convince farmers; based solution soil; income farmers perception; conclude soil; olive orchards reduction; solution soil; potential straw; treated glyphosate; erosion controlled straw; olive plantation cost; surveys conclude soil; crop farmers subsidized; crop farmers; straw mulch; interviews straw mulch; straw mulch nature; cover straw mulch; biophysical socioeconomic assessment; rainfall cover straw; straw mulch olive,0
